8,4,1,75.8,4/20/2019,Cleveland Indians,Atlanta Braves,21,1.43,4.71,Gerry Davis,19,1.84,6.16,2,7,8,19,19,7.5,2019,C KLUBER,Eastern,Eastern,Saturday,16,National League East,American League Central,NL,AL,R,R,J TEHERAN,Home,-132,156,-1.5
9,4,1,227,4/20/2019,Texas Rangers,Houston Astros,25,0.92,3.24,Mark Wegner,4,2.5,15.75,2,7,7,20,19,10,2019,A SAMPSON,Central,Central,Saturday,20,American League West,American League West,AL,AL,R,R,G COLE,Home,227,154,1.5
9,2,1,40.8,4/20/2019,New York Yankees,Kansas City Royals,8,1.75,9,Nic Lentz,22.33,1.3,3.22,3,10,8,21,20,8.5,2019,M TANAKA,Central,Eastern,Saturday,13,American League Central,American League East,AL,AL,R,R,H FILLMYER,Home,-245,-124,-1.5
10,2,1,71.4,4/20/2019,St Louis Cardinals,New York Mets,0,0,0,Paul Emmel,21,1.38,6,2,9,8,20,20,7.5,2019,M MIKOLAS,Eastern,Central,Saturday,14,National League East,National League Central,NL,NL,R,R,C FLEXEN,Home,-140,136,-1.5
5,6,0,-100,4/20/2019,12,Minnesota Twins,27.33,0.73,2.31,Brennan Miller,8.33,1.32,6.48,2,7,9,17,21,10,2019,D STRAILY,Central,Eastern,Saturday,16,American League Central,American League East,AL,AL,R,R,J BERRIOS,Home,175,-125,1.5
5,8,0,-100,4/20/2019,Colorado Rockies,Philadelphia Phillies,19.33,1.66,7.45,Eric Cooper,6.67,1.05,1.35,3,9,8,20,21,10.5,2019,A SENZATELA,Eastern,Mountain,Saturday,20,National League East,National League West,NL,NL,R,R,A NOLA,Home,129,-114,1.5
0,6,0,-100,4/20/2019,10,Arizona Diamondbacks,23.33,1.2,5.79,Sam Holbrook,17.67,1.7,6.11,2,9,8,21,19,7,2019,Y DARVISH,Mountain,Central,Saturday,14,National League West,National League Central,NL,NL,R,R,Z GREINKE,Home,-132,167,-1.5
5,0,1,113,4/20/2019,Milwaukee Brewers,Los Angeles Dodgers,14.67,0.89,3.07,James Hoye,0,0,0,3,10,9,23,22,9.5,2019,C ANDERSON,Pacific,Central,Saturday,19,National League West,National League Central,NL,NL,L,R,H RYU,Home,113,-141,1.5
5,6,0,-100,4/20/2019,Los Angeles Angels,Seattle Mariners,27.67,1.12,4.23,Ed Hickox,22,1.05,4.5,3,10,8,24,21,9,2019,T CAHILL,Pacific,Pacific,Saturday,21,American League West,American League West,AL,AL,L,R,Y KIKUCHI,Home,-117,-180,1.5
5,6,0,-100,4/20/2019,Tampa Bay Rays,Boston Red Sox,11.33,3,11.12,Tim Timmons,20.67,1.16,2.18,2,8,8,21,21,8,2019,C MORTON,Eastern,Eastern,Saturday,18,American League East,American League East,AL,AL,R,R,R PORCELLO,Home,-141,145,-1.5
9,3,1,223,4/20/2019,Miami Marlins,Washington Nationals,27,1.04,3.33,Paul Nauert,20.67,1.69,6.53,2,8,9,19,21,7,2019,J URENA,Eastern,Eastern,Saturday,18,National League East,National League East,NL,NL,R,R,M SCHERZER,Home,223,127,1.5
4,1,1,106,4/19/2019,Pittsburgh Pirates,San Francisco Giants,26,0.92,3.12,Kerwin Danley,11,0.82,0.82,1,9,7,21,17,7,2019,J LYLES,Pacific,Eastern,Friday,19,National League West,National League Central,NL,NL,L,R,M BUMGARNER,Home,106,215,-1.5
2,7,0,-100,4/19/2019,Texas Rangers,Houston Astros,23,1.04,3.52,Stu Scheurwater,11.33,1.85,7.15,1,7,7,19,18,9,2019,D SMYLY,Central,Central,Friday,20,American League West,American League West,AL,AL,R,L,J VERLANDER,Home,195,124,1.5
3,5,0,-100,4/19/2019,Los Angeles Angels,Seattle Mariners,31,1.23,3.19,Angel Hernandez,12.33,1.3,3.65,2,10,8,23,20,9,2019,F PENA,Pacific,Pacific,Friday,22,American League West,American League West,AL,AL,L,R,M GONZALES,Home,-123,161,-1.5
5,1,1,58.8,4/19/2019,10,Arizona Diamondbacks,19,1.05,3.79,Dan Iassogna,13.33,2.1,5.4,1,9,7,20,18,7,2019,K HENDRICKS,Mountain,Central,Friday,14,National League West,National League Central,NL,NL,R,R,M KELLY,Home,-170,131,-1.5
6,2,1,65.8,4/19/2019,New York Yankees,Kansas City Royals,22,1.55,6.14,Marty Foster,5,0.2,0,2,10,8,20,19,9,2019,C SABATHIA,Central,Eastern,Friday,19,American League Central,American League East,AL,AL,R,L,J JUNIS,Home,-152,122,-1.5
2,3,0,-100,4/19/2019,San Diego Padres,Cincinnati Reds,13.33,1.5,7.43,Bill Welke,12.67,1.74,4.26,2,9,9,19,21,7.5,2019,M STRAHM,Eastern,Pacific,Friday,22,National League Central,National League West,NL,NL,R,L,A DESCLAFANI,Home,-124,156,-1.5
4,5,0,-100,4/19/2019,St Louis Cardinals,New York Mets,5.33,2.63,10.13,Mike Estabrook,16,1.06,3.94,1,9,8,19,19,9,2019,A WAINWRIGHT,Eastern,Central,Friday,20,National League East,National League Central,NL,NL,L,R,J VARGAS,Home,-148,134,-1.5
3,7,0,-100,4/19/2019,Detroit Tigers,Chicago White Sox,22,1.14,3.27,Todd Tichenor,21,1.05,4.29,2,9,8,19,19,7.5,2019,J ZIMMERMANN,Central,Eastern,Friday,19,American League Central,American League Central,AL,AL,L,R,C RODON,Home,-107,-175,1.5
3,5,0,-100,4/19/2019,Milwaukee Brewers,Los Angeles Dodgers,24.67,0.97,2.92,Brian O'Nora,19.33,1.35,6.52,2,10,9,22,21,9.5,2019,J CHACIN,Pacific,Central,Friday,20,National League West,National League Central,NL,NL,R,R,R STRIPLING,Home,105,-155,1.5
3,2,1,111,4/19/2019,Miami Marlins,Washington Nationals,16.67,1.44,4.86,Fieldin Culbreth,17,0.88,2.65,1,8,9,18,20,8,2019,CA SMITH,Eastern,Eastern,Friday,19,National League East,National League East,NL,NL,R,R,A SANCHEZ,Home,111,-156,1.5
4,3,1,69,4/19/2019,Colorado Rockies,Philadelphia Phillies,11,0.82,2.45,Joe West,27,0.7,2,2,9,8,19,20,10,2019,G MARQUEZ,Eastern,Mountain,Friday,20,National League East,National League West,NL,NL,R,R,V VELASQUEZ,Home,-145,125,-1.5
4,6,0,-100,4/19/2019,Tampa Bay Rays,Boston Red Sox,14.67,1.64,7.98,Mike Winters,6,0.33,0,1,8,8,20,20,8.5,2019,R STANEK,Eastern,Eastern,Friday,19,American League East,American League East,AL,AL,L,R,E RODRIGUEZ,Home,105,205,-1.5
1,5,0,-100,4/19/2019,Oakland Athletics,Toronto Blue Jays,22.67,1.32,1.99,Lazaro Diaz,17,1.12,4.24,1,9,7,21,22,8,2019,A BROOKS,Eastern,Pacific,Friday,22,American League East,American League West,AL,AL,R,R,M STROMAN,Home,-129,155,-1.5
6,2,1,85.5,4/18/2019,Colorado Rockies,Philadelphia Phillies,16,1.25,3.94,Will Little,21.67,1.38,5.4,1,9,8,18,19,10.5,2019,K FREELAND,Eastern,Mountain,Thursday,20,National League East,National League West,NL,NL,R,L,Z EFLIN,Home,-117,-173,1.5
1,4,0,-100,4/18/2019,San Diego Padres,Cincinnati Reds,14.67,1.64,4.29,Mike Everitt,14,0.86,1.29,1,8,9,18,20,7.5,2019,C PADDACK,Eastern,Pacific,Thursday,22,National League Central,National League West,NL,NL,R,R,T ROARK,Home,-171,126,-1.5
5,6,0,-100,4/18/2019,Tampa Bay Rays,Baltimore Orioles,20.33,1.62,5.31,D.J. Reyburn,0,0,0,3,10,8,20,19,8.5,2019,H WOOD,Eastern,Eastern,Thursday,19,American League East,American League East,AL,AL,R,R,A CASHNER,Home,-241,-117,-1.5
1,3,0,-100,4/18/2019,Milwaukee Brewers,Los Angeles Dodgers,13.67,1.32,5.27,Jeff Kellogg,17.67,1.3,1.53,1,10,9,21,20,9.5,2019,Z DAVIES,Pacific,Central,Thursday,20,National League West,National League Central,NL,NL,L,R,J URIAS,Home,103,-152,1.5
9,7,1,95.2,4/18/2019,Detroit Tigers,Chicago White Sox,15.33,1.3,5.28,Adam Hamari,18,1.28,3.5,1,9,7,18,18,8.5,2019,T ROSS,Central,Eastern,Thursday,13,American League Central,American League Central,AL,AL,R,R,I NOVA,Home,-105,184,-1.5
1,4,0,-100,4/18/2019,8,Arizona Diamondbacks,15.67,1.21,5.17,Ramon De Jesus,0,0,0,3,8,8,19,18,9,2019,M SOROKA,Mountain,Eastern,Thursday,12,National League West,National League East,NL,NL,R,R,L WEAVER,Home,-161,122,-1.5
1,6,0,-100,4/18/2019,New York Yankees,Kansas City Royals,17,1.24,5.29,Jerry Meals,11,0.91,1.64,1,10,8,19,18,9,2019,D GERMAN,Central,Eastern,Thursday,18,American League Central,American League East,AL,AL,R,R,H BAILEY,Home,-197,-103,-1.5
4,2,1,52.1,4/18/2019,Washington Nationals,San Francisco Giants,14,1.5,3.86,Ryan Additon,19,1.11,2.84,3,9,8,20,17,8.5,2019,P CORBIN,Pacific,Eastern,Thursday,13,National League West,National League East,NL,NL,L,L,D POMERANZ,Home,-192,106,-1.5
10,11,0,-100,4/18/2019,Los Angeles Angels,Seattle Mariners,12.33,1.38,4.38,Dana DeMuth,13,2,5.54,1,10,8,22,19,9,2019,C STRATTON,Pacific,Pacific,Thursday,22,American League West,American League West,AL,AL,R,R,F HERNANDEZ,Home,-115,167,-1.5
4,7,0,-100,4/18/2019,Minnesota Twins,Toronto Blue Jays,6,1,1.5,Sean Barber,15,1,3,4,8,7,20,16,8,2019,M PINEDA,Eastern,Central,Thursday,13,American League East,American League Central,AL,AL,R,R,C BUCHHOLZ,Home,-175,109,-1.5
9,6,1,70.4,4/17/2019,Washington Nationals,San Francisco Giants,16.67,1.02,1.62,Jeff Nelson,6,1.17,0,2,9,8,19,16,9,2019,J HELLICKSON,Pacific,Eastern,Wednesday,19,National League West,National League East,NL,NL,R,R,J SAMARDZIJA,Home,-142,140,-1.5
3,4,0,-100,4/17/2019,Chicago White Sox,Kansas City Royals,25.67,1.01,2.45,Jansen Visconti,16,1.5,6.19,3,10,9,18,17,9,2019,L GIOLITO,Central,Central,Wednesday,14,American League Central,American League Central,AL,AL,R,R,B KELLER,Home,106,211,-1.5
3,2,1,55.9,4/17/2019,Los Angeles Dodgers,Cincinnati Reds,13.33,1.05,2.03,Nick Mahrley,12,1.5,8.25,3,8,10,17,20,8,2019,W BUEHLER,Eastern,Pacific,Wednesday,15,National League Central,National League West,NL,NL,R,R,S GRAY,Home,-179,118,-1.5
3,2,1,89.3,4/17/2019,Philadelphia Phillies,New York Mets,15.67,1.72,7.47,Ted Barrett,20,1.1,2.25,3,9,9,18,17,9,2019,J ARRIETA,Eastern,Eastern,Wednesday,13,National League East,National League East,NL,NL,R,R,Z WHEELER,Home,-112,166,-1.5
5,3,1,90.1,4/17/2019,New York Yankees,Boston Red Sox,15,1.87,8.4,Adrian Johnson,12.33,1.95,8.76,2,8,8,19,17,9.5,2019,J HAPP,Eastern,Eastern,Wednesday,18,American League East,American League East,AL,AL,R,L,N EOVALDI,Home,-111,158,-1.5
4,1,1,63.3,4/17/2019,Minnesota Twins,Toronto Blue Jays,13.67,1.24,4.61,Bruce Dreckman,11.33,1.15,6.35,3,8,7,19,15,8.5,2019,J ODORIZZI,Eastern,Central,Wednesday,19,American League East,American League Central,AL,AL,R,R,T THORNTON,Home,-158,122,-1.5
0,6,0,-100,4/17/2019,Miami Marlins,Chicago Cubs,19,1,3.79,Mark Ripperger,17,1.47,4.24,3,8,9,17,19,7.5,2019,S ALCANTARA,Central,Eastern,Wednesday,19,National League Central,National League East,NL,NL,L,R,C HAMELS,Home,143,-114,1.5
5,4,1,78.1,4/17/2019,Texas Rangers,Los Angeles Angels,14.33,1.95,10.05,Jeremie Rehak,18.67,1.18,4.82,3,8,7,18,17,11,2019,L LYNN,Pacific,Central,Wednesday,20,American League West,American League West,AL,AL,R,R,M HARVEY,Home,-128,141,-1.5
2,3,0,-100,4/17/2019,Detroit Tigers,Pittsburgh Pirates,18.33,0.98,2.45,Chad Fairchild,15,1.53,4.8,2,8,7,16,17,8,2019,S TURNBULL,Eastern,Eastern,Wednesday,18,National League Central,American League Central,NL,AL,R,R,T WILLIAMS,Home,-102,-170,1.5
3,6,0,-100,4/17/2019,Milwaukee Brewers,St Louis Cardinals,15.33,1.76,5.28,Nic Lentz,14.33,1.88,10.05,3,9,9,18,19,9.5,2019,C BURNES,Central,Central,Wednesday,13,National League Central,National League Central,NL,NL,R,R,M WACHA,Home,-129,144,-1.5
8,1,1,42.7,4/17/2019,Tampa Bay Rays,Baltimore Orioles,17,0.82,3.71,CB Bucknor,5,0.2,0,2,10,8,19,18,8.5,2019,R STANEK,Eastern,Eastern,Wednesday,19,American League East,American League East,AL,AL,R,R,D HESS,Home,-234,-116,-1.5
2,1,1,85.5,4/17/2019,Oakland Athletics,Houston Astros,15.67,1.34,3.45,Lance Barrett,17,1,3.18,2,8,8,18,21,9,2019,F MONTAS,Central,Pacific,Wednesday,22,American League West,American League West,AL,AL,L,R,W MILEY,Home,-117,-180,1.5
0,1,0,-100,4/17/2019,Seattle Mariners,Cleveland Indians,10,2.5,12.6,Mike Muchlinski,0,0,0,3,9,10,18,21,8,2019,E SWANSON,Eastern,Pacific,Wednesday,18,American League Central,American League West,AL,AL,R,R,C CARRASCO,Home,118,-149,1.5
2,3,0,-100,4/17/2019,8,Arizona Diamondbacks,17,1.41,7.41,Jim Reynolds,12.67,0.87,2.84,2,8,8,18,17,9,2019,K GAUSMAN,Mountain,Eastern,Wednesday,19,National League West,National League East,NL,NL,R,R,Z GODLEY,Home,-170,113,-1.5
14,3,1,87.7,4/16/2019,Philadelphia Phillies,New York Mets,16.33,1.04,1.65,John Tumpane,13.33,2.18,9.45,2,9,9,17,16,9,2019,N PIVETTA,Eastern,Eastern,Tuesday,19,National League East,National League East,NL,NL,L,R,S MATZ,Home,-114,166,-1.5
5,0,1,88.5,4/16/2019,Texas Rangers,Los Angeles Angels,0,0,0,Carlos Torres,18.67,1.12,3.86,2,8,7,17,16,10.5,2019,M MINOR,Pacific,Central,Tuesday,20,American League West,American League West,AL,AL,R,L,J BARRIA,Home,-113,155,-1.5
8,0,1,96.2,4/16/2019,New York Yankees,Boston Red Sox,13,1.54,9,Marvin Hudson,15,1.73,6,1,8,8,18,16,8.5,2019,J PAXTON,Eastern,Eastern,Tuesday,18,American League East,American League East,AL,AL,L,L,C SALE,Home,-104,-169,1.5
8,4,1,83.3,4/16/2019,Milwaukee Brewers,St Louis Cardinals,15.33,1.24,2.94,Marty Foster,15,1.33,6,2,9,9,17,18,9,2019,B WOODRUFF,Central,Central,Tuesday,19,National League Central,National League Central,NL,NL,R,R,J FLAHERTY,Home,-120,167,-1.5
2,4,0,-100,4/16/2019,Seattle Mariners,Cleveland Indians,13,0.62,1.38,Rob Drake,17.33,1.44,4.15,2,9,10,17,20,8,2019,M LEAKE,Eastern,Pacific,Tuesday,22,American League Central,American League West,AL,AL,R,R,S BIEBER,Home,123,-132,1.5
5,1,1,87.7,4/16/2019,Chicago White Sox,Kansas City Royals,17,1.18,3.71,Eric Cooper,13.33,2.55,12.15,2,10,9,17,16,9,2019,RE LOPEZ,Central,Central,Tuesday,20,American League Central,American League Central,AL,AL,R,R,J LOPEZ,Home,-114,163,-1.5
1,9,0,-100,4/16/2019,Oakland Athletics,Houston Astros,17,0.88,2.65,Chris Guccione,20.33,1.13,4.87,1,8,8,17,20,8.5,2019,M ESTRADA,Central,Pacific,Tuesday,22,American League West,American League West,AL,AL,R,R,C MCHUGH,Home,142,-115,1.5
5,6,0,-100,4/16/2019,Minnesota Twins,Toronto Blue Jays,16,1.38,1.69,Paul Emmel,9.33,2.04,7.72,2,8,7,18,14,8,2019,K GIBSON,Eastern,Central,Tuesday,19,American League East,American League Central,AL,AL,R,R,AA SANCHEZ,Home,-151,135,-1.5
2,8,0,-100,4/16/2019,San Diego Padres,Colorado Rockies,19.33,1.24,4.19,Chad Whitson,16,0.62,1.69,2,9,10,18,19,7,2019,N MARGEVICIUS,Mountain,Pacific,Tuesday,21,National League West,National League West,NL,NL,R,L,J GRAY,Home,-107,180,-1.5
6,1,1,60.2,4/16/2019,Los Angeles Dodgers,Cincinnati Reds,11,1,0.82,Ed Hickox,17,1.35,4.76,2,8,10,16,19,8.5,2019,K MAEDA,Eastern,Pacific,Tuesday,22,National League Central,National League West,NL,NL,R,R,T MAHLE,Home,-166,122,-1.5
3,5,0,-100,4/16/2019,Detroit Tigers,Pittsburgh Pirates,13.33,0.75,0,Jim Wolf,17.33,1.15,2.6,1,8,7,15,16,7.5,2019,M BOYD,Eastern,Eastern,Tuesday,18,National League Central,American League Central,NL,AL,R,L,J MUSGROVE,Home,-108,-175,1.5
6,9,0,-100,4/16/2019,8,Arizona Diamondbacks,15.33,1.17,3.52,Mark Wegner,12,0.58,0,1,8,8,17,16,8,2019,M FRIED,Mountain,Eastern,Tuesday,19,National League West,National League East,NL,NL,L,L,R RAY,Home,-130,147,-1.5
4,2,1,43.5,4/16/2019,Tampa Bay Rays,Baltimore Orioles,12.33,1.78,8.76,Paul Nauert,17,0.82,0.53,1,10,8,18,17,8,2019,T GLASNOW,Eastern,Eastern,Tuesday,19,American League East,American League East,AL,AL,R,R,D BUNDY,Home,-230,-114,-1.5
0,4,0,-100,4/16/2019,Miami Marlins,Chicago Cubs,10,1.6,7.2,James Hoye,15,1.4,6.6,2,8,9,16,18,8.5,2019,P LOPEZ,Central,Eastern,Tuesday,19,National League Central,National League East,NL,NL,L,R,J QUINTANA,Home,114,-146,1.5
3,7,0,-100,4/16/2019,Washington Nationals,San Francisco Giants,17.33,0.92,4.15,Tony Randazzo,16.67,1.32,5.4,1,9,8,18,15,8,2019,S STRASBURG,Pacific,Eastern,Tuesday,19,National League West,National League East,NL,NL,R,R,D RODRIGUEZ,Home,-182,118,-1.5
4,6,0,-100,4/15/2019,Seattle Mariners,Cleveland Indians,19.67,0.97,2.29,Tim Timmons,21.67,1.06,4.15,1,9,10,16,19,7.5,2019,Y KIKUCHI,Eastern,Pacific,Monday,22,American League Central,American League West,AL,AL,R,L,T BAUER,Home,103,-170,1.5
12,7,1,110,4/15/2019,Texas Rangers,Los Angeles Angels,18,0.89,3.5,Greg Gibson,5.67,3,9.52,1,8,7,16,15,10.5,2019,S MILLER,Pacific,Central,Monday,20,American League West,American League West,AL,AL,R,R,T CAHILL,Home,110,-137,1.5
1,8,0,-100,4/15/2019,16,Baltimore Orioles,3.33,2.4,13.51,Stu Scheurwater,3,0.33,0,4,9,8,17,17,10.5,2019,H VELAZQUEZ,Eastern,Eastern,Monday,11,American League East,American League East,AL,AL,R,R,D STRAILY,Home,-253,-140,-1.5
3,5,0,-100,4/15/2019,Minnesota Twins,Toronto Blue Jays,19.67,0.71,0.92,Mike Estabrook,0,0,0,1,8,7,17,13,8.5,2019,M PEREZ,Eastern,Central,Monday,19,American League East,American League Central,AL,AL,R,L,M SHOEMAKER,Home,-118,161,-1.5
10,7,1,73.5,4/15/2019,Milwaukee Brewers,St Louis Cardinals,9,2,3,Ron Kulpa,14.33,1.4,6.91,1,9,9,16,17,9,2019,F PERALTA,Central,Central,Monday,19,National League Central,National League Central,NL,NL,R,R,DAK HUDSON,Home,-136,142,-1.5
5,4,1,89.3,4/15/2019,Chicago White Sox,Kansas City Royals,3,2.67,15,Joe West,3.67,2.72,17.17,1,9,9,16,15,9.5,2019,E SANTANA,Central,Central,Monday,20,American League Central,American League Central,AL,AL,R,R,H FILLMYER,Home,-112,157,-1.5
2,5,0,-100,4/15/2019,San Diego Padres,Colorado Rockies,0,0,0,Phil Cuzzi,14.33,1.33,4.4,1,9,10,17,18,7,2019,J LUCCHESI,Mountain,Pacific,Monday,22,National League West,National League West,NL,NL,R,L,A SENZATELA,Home,-160,129,-1.5
4,3,1,53.8,4/15/2019,Los Angeles Dodgers,Cincinnati Reds,19.67,0.66,0.92,Angel Hernandez,0,0,0,1,8,10,15,18,7,2019,C KERSHAW,Eastern,Pacific,Monday,22,National League Central,National League West,NL,NL,R,L,L CASTILLO,Home,-186,113,-1.5
6,7,0,-100,4/15/2019,Philadelphia Phillies,New York Mets,19,0.79,4.74,Lance Barksdale,15.33,1.44,6.46,1,8,9,16,15,7.5,2019,A NOLA,Eastern,Eastern,Monday,19,National League East,National League East,NL,NL,R,R,N SYNDERGAARD,Home,-113,182,-1.5
2,7,0,-100,4/15/2019,Miami Marlins,Chicago Cubs,12,1.83,7.5,Brian O'Nora,18,1,2,1,8,9,15,17,8.5,2019,T RICHARDS,Central,Eastern,Monday,19,National League Central,National League East,NL,NL,R,R,Y DARVISH,Home,120,-140,1.5
6,4,1,42.9,4/14/2019,Minnesota Twins,Detroit Tigers,18,0.72,2.5,Bill Welke,20.67,0.73,2.18,3,7,6,15,12,8,2019,J BERRIOS,Eastern,Central,Sunday,14,American League Central,American League Central,AL,AL,R,R,J ZIMMERMANN,Home,-233,-117,-1.5
2,3,0,-100,4/14/2019,Seattle Mariners,Houston Astros,19,1,3.32,Todd Tichenor,25.67,1.21,3.16,3,8,9,16,18,8,2019,M GONZALES,Central,Pacific,Sunday,16,American League West,American League West,AL,AL,R,L,G COLE,Home,175,103,1.5
8,7,1,129,4/14/2019,Texas Rangers,Oakland Athletics,18,1.33,2.5,Doug Eddings,0,0,0,2,9,7,19,14,11,2019,A SAMPSON,Pacific,Central,Sunday,15,American League West,American League West,AL,AL,L,R,B ANDERSON,Home,129,-120,1.5
1,3,0,-100,4/14/2019,Miami Marlins,Philadelphia Phillies,5,0.8,3.6,Ryan Additon,13.67,2.05,9.22,3,8,8,14,16,8.5,2019,J URENA,Eastern,Eastern,Sunday,13,National League East,National League East,NL,NL,R,R,V VELASQUEZ,Home,133,-129,1.5
7,1,1,74.1,4/14/2019,Los Angeles Dodgers,Milwaukee Brewers,17,1,4.24,Gerry Davis,16.67,1.14,3.78,3,8,9,16,17,8.5,2019,R STRIPLING,Central,Pacific,Sunday,16,National League Central,National League West,NL,NL,R,R,J CHACIN,Home,-135,147,-1.5
2,5,0,-100,4/14/2019,New York Yankees,Chicago White Sox,16,1.25,3.38,Sean Barber,18.33,1.04,1.47,3,8,8,14,15,8.5,2019,M TANAKA,Central,Eastern,Sunday,13,American League Central,American League East,AL,AL,L,R,C RODON,Home,-191,104,-1.5
4,8,0,-100,4/14/2019,Toronto Blue Jays,Tampa Bay Rays,16,1.06,2.25,Ramon De Jesus,18.67,1.23,2.41,3,8,8,16,16,8,2019,M STROMAN,Eastern,Eastern,Sunday,13,American League East,American League East,AL,AL,R,R,C MORTON,Home,116,-143,1.5
4,0,1,41.5,4/14/2019,16,Baltimore Orioles,3,1.67,3,Ben May,12,1.25,6,3,9,8,16,16,10.5,2019,D PRICE,Eastern,Eastern,Sunday,13,American League East,American League East,AL,AL,L,L,J MEANS,Home,-241,-118,-1.5
7,3,1,143,4/14/2019,8,New York Mets,17,1.12,3.18,Alan Porter,15,1.47,6,4,8,9,15,15,8,2019,J TEHERAN,Eastern,Eastern,Sunday,19,National League East,National League East,NL,NL,R,R,J DEGROM,Home,143,-119,1.5
9,8,1,122,4/14/2019,Kansas City Royals,Cleveland Indians,16.33,1.47,3.86,Manny Gonzalez,15.67,1.6,5.74,3,9,9,15,15,7.5,2019,J JUNIS,Eastern,Central,Sunday,14,American League Central,American League Central,AL,AL,R,R,C KLUBER,Home,122,-134,1.5
8,4,1,72.5,4/14/2019,15,San Diego Padres,17,1.24,4.76,Mike Winters,16.33,1.41,7.16,4,9,8,17,16,8.5,2019,Z GREINKE,Pacific,Mountain,Sunday,16,National League West,National League West,NL,NL,L,R,E LAUER,Home,-138,147,-1.5
0,4,0,-100,4/14/2019,San Francisco Giants,Colorado Rockies,18,1,3,Fieldin Culbreth,16,1.25,3.38,4,8,9,16,17,7,2019,D HOLLAND,Mountain,Pacific,Sunday,16,National League West,National League West,NL,NL,R,L,G MARQUEZ,Home,-101,-175,1.5
3,4,0,-100,4/14/2019,Washington Nationals,Pittsburgh Pirates,15,1,3,Kerwin Danley,19,1.05,3.32,3,9,8,14,14,7.5,2019,M SCHERZER,Eastern,Eastern,Sunday,13,National League Central,National League East,NL,NL,R,R,J TAILLON,Home,-176,118,-1.5
4,5,0,-100,4/13/2019,15,San Diego Padres,7.67,2.22,7.04,Mike Muchlinski,14,0.79,2.57,3,9,8,16,15,9,2019,M KELLY,Pacific,Mountain,Saturday,20,National League West,National League West,NL,NL,L,R,M STRAHM,Home,-106,177,-1.5
3,1,1,184,4/13/2019,Toronto Blue Jays,Tampa Bay Rays,19,0.89,2.84,Gary Cederstrom,0,0,0,2,8,8,15,15,8,2019,C BUCHHOLZ,Eastern,Eastern,Saturday,15,American League East,American League East,AL,AL,L,R,B SNELL,Home,184,114,1.5
5,9,0,-100,4/13/2019,16,Baltimore Orioles,15.33,1.76,5.28,Jim Reynolds,7.33,3.14,13.51,2,9,8,15,15,10,2019,R PORCELLO,Eastern,Eastern,Saturday,13,American League East,American League East,AL,AL,R,R,A CASHNER,Home,-276,-142,-1.5
4,3,1,50.3,4/13/2019,Minnesota Twins,Detroit Tigers,12,1.17,2.25,Mike Everitt,9,0.78,2,2,7,6,14,11,7.5,2019,M PINEDA,Eastern,Central,Saturday,14,American League Central,American League Central,AL,AL,R,R,T ROSS,Home,-199,105,-1.5
1,3,0,-100,4/13/2019,Seattle Mariners,Houston Astros,17,1.29,4.24,Jordan Baker,6.33,1.58,4.27,2,8,8,15,17,8.5,2019,F HERNANDEZ,Central,Pacific,Saturday,21,American League West,American League West,AL,AL,R,R,J VERLANDER,Home,175,112,1.5
5,2,1,90.1,4/13/2019,San Francisco Giants,Colorado Rockies,16.67,1.2,5.4,D.J. Reyburn,19,0.95,3.32,3,8,9,15,16,7,2019,M BUMGARNER,Mountain,Pacific,Saturday,16,National League West,National League West,NL,NL,L,L,K FREELAND,Home,-111,181,-1.5
10,3,1,135,4/13/2019,Miami Marlins,Philadelphia Phillies,12,0.83,0.75,Hunter Wendelstedt,11,1,4.09,2,8,8,13,15,8,2019,CA SMITH,Eastern,Eastern,Saturday,18,National League East,National League East,NL,NL,R,R,Z EFLIN,Home,135,-122,1.5
1,4,0,-100,4/13/2019,Los Angeles Dodgers,Milwaukee Brewers,10.67,1.41,1.69,Jeremie Rehak,0,0,0,2,8,9,15,16,8.5,2019,C FERGUSON,Central,Pacific,Saturday,21,National League Central,National League West,NL,NL,R,L,Z DAVIES,Home,-151,137,-1.5
11,7,1,68,4/13/2019,8,New York Mets,5,1.8,3.6,Alfonso Marquez,11,1.45,1.64,3,8,9,14,14,9,2019,S NEWCOMB,Eastern,Eastern,Saturday,19,National League East,National League East,NL,NL,L,L,J VARGAS,Home,-147,122,-1.5
3,2,1,84.7,4/13/2019,Washington Nationals,Pittsburgh Pirates,11,1,2.45,Nic Lentz,9.67,1.65,6.51,2,9,8,13,13,8.5,2019,A SANCHEZ,Eastern,Eastern,Saturday,16,National League Central,National League East,NL,NL,R,R,C ARCHER,Home,-118,158,-1.5
3,0,1,94.3,4/13/2019,Kansas City Royals,Cleveland Indians,0,0,0,Bruce Dreckman,10,1.7,9,2,9,9,14,14,9,2019,H BAILEY,Eastern,Central,Saturday,19,American League Central,American League Central,AL,AL,R,R,J RODRIGUEZ,Home,-106,-163,1.5
5,6,0,-100,4/13/2019,10,Los Angeles Angels,8.33,2.04,6.48,Jerry Meals,8.33,2.52,6.48,2,8,9,15,14,9,2019,K HENDRICKS,Pacific,Central,Saturday,14,American League West,National League Central,AL,NL,R,R,C STRATTON,Home,-201,-105,-1.5
4,0,1,62.5,4/13/2019,New York Yankees,Chicago White Sox,9.33,1.61,7.72,Ted Barrett,0,0,0,2,8,8,13,14,9.5,2019,C SABATHIA,Central,Eastern,Saturday,13,American League Central,American League East,AL,AL,R,L,I NOVA,Home,-160,111,-1.5
